ID,128 rate,256 rate,512 rate, E[score], E[sum]
229,0.9255503927214945,0.6538890520947407,0.031421539388687816,2137.3455640939014,373.6890361100745
230,0.6590872167742781,0.142660884777347,0.0006093812757884908,1069.89593896318,220.01104427597107
231,0.17107940606865912,0.004220516230157983,4.8564568536083264e-06,512.8362989506936,134.5112733035306
232,0.5139148201360685,0.10257796680072724,0.0,883.3819083174067,189.8219139243395
233,0.8971894247034617,0.5426530678633857,0.015091006837837746,1851.998793107044,332.3744885488652
234,0.9747941982821269,0.8139426235347113,0.04184183422447674,2538.8147019999274,433.9451471923591
235,0.9942846333991158,0.8281895597141572,0.02999167606198732,2570.449529803231,439.9138835817199
236,0.976289234415662,0.752834750989901,0.02311044666016587,2364.6248189255,408.3902027739693
237,0.7404118375709275,0.24505201604141805,0.0012034485167420983,1328.3695109626403,261.71111387164797
238,0.6128108936990739,0.07503169475339032,0.0006123010401953003,940.3518969004326,203.5200388148346
239,0.743232490919163,0.19887535892928018,0.005013609769062975,1254.9700075308638,251.15179025244237
240,0.9764615459655276,0.7851507812886007,0.025406552208304328,2419.339492229562,415.36305404821115
241,0.2590541190917102,0.0027310590901050117,6.720789704807251e-07,659.5411413093627,163.31676544572574
242,0.8572733704343636,0.3294637672859137,0.0015752903786246325,1412.590650953706,267.4031425128784
243,0.9931180950298928,0.7616917478388031,0.017949656788053766,2360.3586194077434,407.9141707045973
244,0.8323017072461651,0.409265844039882,0.0038148215007698075,1547.609470988011,287.04156042373194
245,0.3132865903996684,0.0406781062619179,0.00011469638605328016,671.463542557745,159.99866590015998
246,0.6451237671821507,0.1434834924213005,0.001231906147171433,881.2626397327028,192.2796768091482
247,0.8545801023625333,0.46957445189477265,0.01276245230711335,1670.709773586542,304.6232305126725
248,0.838437796354548,0.4080749131725315,0.0035882071427922116,1560.6631994546126,292.908717779144
249,0.34428338783059925,0.0633977198107469,0.00031468084410820035,679.878813282327,158.9574632747029
250,0.548115059274972,0.15406389842040044,0.0023234601181248656,922.6520481694488,196.96000984362104
251,0.40905790041944107,0.10041121094375495,0.0006597099228617988,777.871932552363,173.46390323501765
252,0.2805939258499091,0.012885821742077789,1.7440107139258787e-06,627.3138663500588,154.3509701596264
253,0.1047420526479854,0.003086940570664021,1.4071044322549163e-06,419.52401795830974,117.56181065182695
254,0.18186291053555775,0.006068340414287595,7.467214256915217e-06,529.2875785569803,137.60790658351783
255,0.13702847370643148,0.00482568625015129,3.928245379587574e-06,480.3382805811239,129.51671407248156
256,0.7257652033453372,0.20362950063869353,0.0004914824367642163,1149.5873465798313,228.9564730267871
257,0.005810069795693957,1.0477501832900859e-06,5.475574151463965e-15,293.4742408470097,95.64023491456526
258,0.5468072883750837,0.16359440655198085,0.0024392356607634007,967.3038218424093,204.01119586019448
259,0.9851609473693691,0.7797099581281334,0.0400853068220161,2466.8528435443613,425.05609992584675
260,0.08469082336606633,0.00042043363565022793,3.423806729914799e-09,457.57951871982385,125.42106858602799
261,0.09798619815757728,0.0022416641309904338,9.933294113550037e-07,406.72299840593354,115.81460571680607
262,0.02330828650052243,5.00638261994244e-05,5.0945734147380536e-11,327.79017713410667,101.0268689775788
263,0.6020231765880616,0.13218602866222648,0.0004104454729010047,1033.3575166546739,216.028102565798
264,0.9587048966720793,0.6584019622867743,0.02159866982220833,2171.0024159280747,381.27694089696064
